Receipt,SKU,Category,Description,Quantity,UOM,"Lot Number","Expiration Date","PKG #","Item #","Pallet #","Unit Cost","Sales Price",Weight,Size,Color,Window?,Special,Builds,Reserved,Client,"Received Date","PO# / Receipt#",Name
2638,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",400000,Each,,"0000-00-00 00:00:00",,,,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 12:50:59 pm",A-00362,"Southland Envelopes - Sacramento "
2639,E10WH-HW,E,"#10 HALF WH BLANK",240000,Each,,"0000-00-00 00:00:00",,,,0.01955,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 12:52:30 pm",A-00244,"Southland Envelopes - Sacramento "
2640,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",320000,Each,,"0000-00-00 00:00:00",,,,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 12:53:40 pm",A-00473,"Southland Envelopes - Sacramento "
2643,E10WH-2W-NP1935-EAG,E,"#10 WHITE D/W NON-PROFIT 1935 EAGLE",100000,Each,,"0000-00-00 00:00:00",,,,0.0035,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 3:59:56 pm",A-00494,"Cathy Welsh Envelopes"
2644,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:49:30 am",A-00476,"Southland Envelopes - Sacramento "
2653,P8511-60WH,P,"WHITE 60# 8.5X11",3520000,Each,,"0000-00-00 00:00:00",704,,22,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"04/09/2020 7:46:06 am",A-00484,"Veritiv - Sacramento"
2656,PS8511-WH-ZF,PS,"WHITE/WHITE Z-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",60,,2,0.0233,0.000000,0.000000,8.5X11,"WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"05/08/2020 9:54:20 am",A-00480,"Wilmer - Sacramento"
2656,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"05/08/2020 9:54:20 am",A-00480,"Wilmer - Sacramento"
2657,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",400000,Each,,"0000-00-00 00:00:00",400,,5,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/06/2020 11:13:39 am",A-00467,"Ennis - Sacramento "
2658,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",320000,Each,,"0000-00-00 00:00:00",160,,4,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 9:51:56 am",A-00409,"Kelly Paper - Sacramento"
2659,E10GR-PW,E,"#10 PISTOL WINDOW GREEN BLANK ",240000,Each,,"0000-00-00 00:00:00",120,,3,0.02215,0.000000,24.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:47:48 am",A-00450,"Southland Envelopes - Sacramento "
2660,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",80000,Each,,"0000-00-00 00:00:00",40,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:48:50 am",A-00450,"Southland Envelopes - Sacramento "
2661,E10WH-HW,E,"#10 HALF WH BLANK",260000,Each,,"0000-00-00 00:00:00",130,,3,0.01955,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:50:23 am",A-00244,"Southland Envelopes - Sacramento "
2662,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",70000,Each,,"0000-00-00 00:00:00",35,,1,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:51:13 am",A-00465,"Southland Envelopes - Sacramento "
2663,E69WH-2W-SC-BOX,E,"6X9 WH D/W STD 1935 BOX ",80000,Each,,"0000-00-00 00:00:00",80,,2,0.03925,0.000000,0.000000,6X9,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:52:52 am",A-00495,"Southland Envelopes - Sacramento "
2664,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",80000,Each,,"0000-00-00 00:00:00",,,40,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:53:32 am",A-00223,"Southland Envelopes - Sacramento "
2665,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",240000,Each,,"0000-00-00 00:00:00",120,,3,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 11:54:57 am",A-00473,"Southland Envelopes - Sacramento "
2666,P8511-60WH,P,"WHITE 60# 8.5X11",480000,Each,,"0000-00-00 00:00:00",96,,3,0.0098,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"04/07/2020 2:30:06 pm",A-00507,"Veritiv - Sacramento"
2667,E10WH-PW-FC-BOX,E,"#10 PISTOL WH FC BOX",250000,Each,,"0000-00-00 00:00:00",125,,3,0.0035,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/07/2020 2:31:26 pm",A-00496,"Cathy Welsh Envelopes"
2670,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/09/2020 1:04:32 pm",A-00503,"Ennis - Sacramento "
2671,"P8511-70WH-DEBTBLUE SHELL",P,"8.5X11 70# DEBTBLUE SHELL",50400,Each,,"0000-00-00 00:00:00",,,,0.03264,0.000000,0.000000,8.5x11,WHITE/BLUE,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/08/2020 11:33:36 am",A-00504,"Volume Press"
2680,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/22/2020 10:53:49 am",A-00505,"Ennis - Sacramento "
2684,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",49000,Each,,"0000-00-00 00:00:00",25,,1,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/10/2020 10:37:34 am",A-00465,"Southland Envelopes - Sacramento "
2685,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",480000,Each,,"0000-00-00 00:00:00",240,,6,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"04/10/2020 10:40:46 am",A-00476,"Southland Envelopes - Sacramento "
2686,E10WH-FULLW,E,"#10 FULL WINDOW WHITE",100000,Each,,"0000-00-00 00:00:00",50,,2,0.0296,0.000000,24.000000,#10,WHITE,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/10/2020 10:41:38 am",A-00495,"Southland Envelopes - Sacramento "
2691,P8511-20PI,P,"PINK 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",40,,1,0.0094,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/14/2020 9:16:25 am",A-00515,"Spicers - Sacramento"
2694,E10WH-1W,E,"#10 S/W WH BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"04/14/2020 2:13:19 pm",A-00301,"Kelly Paper - Sacramento"
2694,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/14/2020 2:13:19 pm",A-00301,"Kelly Paper - Sacramento"
2696,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",1020000,Each,,"0000-00-00 00:00:00",1020,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/15/2020 11:03:00 am",A-00503,"Ennis - Sacramento "
2697,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",180000,Each,,"0000-00-00 00:00:00",90,,3,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/20/2020 9:55:09 am",A-00409,"Kelly Paper - Sacramento"
2698,E10WH-1W-FC-BOX,E,"#10 S/W WH FC BOX ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/15/2020 11:31:53 am",A-00301,"Kelly Paper - Sacramento"
2703,E10WH-1W,E,"#10 S/W WH BLANK",30000,Each,,"0000-00-00 00:00:00",15,,1,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"04/16/2020 8:53:37 am",A-00301,"Kelly Paper - Sacramento"
2704,E10WH-1W,E,"#10 S/W WH BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"05/05/2020 11:25:40 am",A-00301,"Kelly Paper - Sacramento"
2717,E10WH-2W,E,"#10 D/W BLANK",338000,Each,,"0000-00-00 00:00:00",169,,4,0.01715,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/17/2020 11:55:30 am",A-00244,"Southland Envelopes - Sacramento "
2718,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",542000,Each,,"0000-00-00 00:00:00",271,,7,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/17/2020 11:57:16 am",A-00245,"Southland Envelopes - Sacramento "
2720,"P8511-80GL-T-PERFECT STAR INST",P,"8.5X11 PERFECT STAR INSERT",128000,Each,,"0000-00-00 00:00:00",43,,1,0.0277,0.000000,80.000000,8.5X11,"WHITE, MULTI",,,"Letter ","0000-00-00 00:00:00",,"04/23/2020 11:45:53 am",A-00522,"Volume Press"
2721,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",180000,Each,,"0000-00-00 00:00:00",90,,3,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/29/2020 10:23:01 am",A-00409,"Kelly Paper - Sacramento"
2722,E10WH-2W,E,"#10 D/W BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01715,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/20/2020 11:55:38 am",A-00244,"Southland Envelopes - Sacramento "
2723,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",720000,Each,,"0000-00-00 00:00:00",360,,9,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"04/20/2020 11:57:01 am",A-00476,"Southland Envelopes - Sacramento "
2730,P8514-60WH,P,"WHITE 60# 8.5X14",240000,Each,,"0000-00-00 00:00:00",60,,2,0.01448,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"04/21/2020 12:42:31 pm",A-00527,"Veritiv - Sacramento"
2733,E9WH-0W-BRM-CW7-AIM-AULTIUM,E,"#9 WHITE REG BUSINESS REPLY MAIL - CW7-AIM-AULTIUM",100000,Each,,"0000-00-00 00:00:00",50,,1,0.0045,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"04/22/2020 10:34:29 am",A-00524,"Cathy Welsh Envelopes"
2734,P8511-60WH,P,"WHITE 60# 8.5X11",3520000,Each,,"0000-00-00 00:00:00",704,,22,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"05/05/2020 8:14:54 am",A-00514,"Veritiv - Sacramento"
2735,E10WH-FULLW,E,"#10 FULL WINDOW WHITE",80000,Each,,"0000-00-00 00:00:00",40,,1,0.0296,0.000000,24.000000,#10,WHITE,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/24/2020 10:42:38 am",A-00516,"Southland Envelopes - Sacramento "
2736,P8511-20PI,P,"PINK 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",40,,1,0.0094,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/24/2020 7:58:31 am",A-00529,"Spicers - Sacramento"
2743,E10WH-2W-SC-BOX,E,"#10 D/W WH STD BOX",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/27/2020 10:43:23 am",A-00244,"Southland Envelopes - Sacramento "
2750,PS8511-BLKWHT-HF,PS,"BLACK/WHITE HALF-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",60,,1,0.0233,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack ","0000-00-00 00:00:00",,"04/28/2020 1:43:07 pm",A-00535,"Wilmer - Sacramento"
2750,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"04/28/2020 1:43:07 pm",A-00535,"Wilmer - Sacramento"
2753,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",305500,Each,,"0000-00-00 00:00:00",77,,3,0.01149,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"04/29/2020 3:06:55 pm",A-00539,"Veritiv - Sacramento"
2754,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"05/12/2020 10:39:38 am",A-00538,"Ennis - Sacramento "
2755,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/29/2020 2:15:25 pm",A-00530,"Ennis - Sacramento "
2756,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",168000,Each,,"0000-00-00 00:00:00",84,,2,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/29/2020 5:58:44 pm",A-00244,"Southland Envelopes - Sacramento "
2757,E10WH-2W-SC-BOX,E,"#10 D/W WH STD BOX",260000,Each,,"0000-00-00 00:00:00",130,,4,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/29/2020 6:05:17 pm",A-00244,"Southland Envelopes - Sacramento "
2758,E10BK-1W-FC-EAG,E,"#10 S/W BK FC EAGLE",80000,Each,,"0000-00-00 00:00:00",40,,1,0.0195,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/29/2020 6:06:45 pm",A-00516,"Southland Envelopes - Sacramento "
2763,PS8514-BL-ZF,PS,"BLUE Z-FOLD PS 8.5X14",104000,Each,,"0000-00-00 00:00:00",52,,1,0.02625,0.000000,0.000000,8.5X14,BLUE,,,"Snap Pack","0000-00-00 00:00:00",,"05/01/2020 2:26:33 pm",A-00540,"Wilmer - Sacramento"
2763,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"05/01/2020 2:26:33 pm",A-00540,"Wilmer - Sacramento"
2767,P8511-20CA,P,"CANARY 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",40,,1,0.0094,0.000000,0.000000,8.5X11,CANARY,,,"Letter, Print Other","0000-00-00 00:00:00",,"05/01/2020 9:14:50 am",A-00545,"Spicers - Sacramento"
2769,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",20000,Each,,"0000-00-00 00:00:00",10,,1,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"05/01/2020 12:10:10 pm",A-00464,"Southland Envelopes - Sacramento "
2770,E10WH-0W,E,"#10 REG WH BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.015,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"05/01/2020 12:10:33 pm",A-00289,"Southland Envelopes - Sacramento "
2775,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",206500,Each,,"0000-00-00 00:00:00",51,,2,0.01149,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"05/05/2020 8:14:02 am",A-00539,"Veritiv - Sacramento"
2780,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",100000,Each,,"0000-00-00 00:00:00",50,,1,0.0035,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 11:13:46 am",A-00537,"Cathy Welsh Envelopes"
2782,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",240000,Each,,"0000-00-00 00:00:00",120,,3,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 11:14:16 am",A-00536,"Southland Envelopes - Sacramento "
2782,E10WH-FULLW,E,"#10 FULL WINDOW WHITE",160000,Each,,"0000-00-00 00:00:00",80,,2,0.0296,0.000000,24.000000,#10,WHITE,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 11:14:16 am",A-00536,"Southland Envelopes - Sacramento "
2783,E10WH-0W,E,"#10 REG WH BLANK",104000,Each,,"0000-00-00 00:00:00",52,,2,0.015,0.000000,0.000000,#10,WHITE,"NO WINDOW",,"Letter, Print Other ","0000-00-00 00:00:00",,"05/05/2020 11:15:10 am",A-00289,"Southland Envelopes - Sacramento "
2786,E10WH-1W,E,"#10 S/W WH BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"05/05/2020 11:24:48 am",A-00409,"Kelly Paper - Sacramento"
2787,E10WH-2W-FC-BOX,E,"#10 D/W WH FC BOX",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 11:28:36 am",A-00301,"Kelly Paper - Sacramento"
2788,EA2WH-0W,E,"A2 WHITE",3000,Each,,"0000-00-00 00:00:00",3,,,0.05168,0.000000,0.000000,A2,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 11:26:29 am",A-00549,"Kelly Paper - Sacramento"
2806,E10WH-2W-BLSECTNT,E,"#10 WHITE D/W ENVELOPE W/ BLUE INSIDE SECURITY TINT",25000,Each,,"0000-00-00 00:00:00",10,,1,0.0486,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"05/12/2020 8:46:03 am",A-00559,Uline
2807,P2335-67PI-V,P,"PINK 67# VELLUM 23X35",40000,Each,,"0000-00-00 00:00:00",80,,4,0.235,0.000000,67.000000,23X35,PINK,,,"Letter, Converted, Post Card, Print Other ","0000-00-00 00:00:00",,"05/12/2020 8:52:12 am",A-00555,"Spicers - Sacramento"
2812,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",150000,Each,,"0000-00-00 00:00:00",75,,2,0.0035,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"05/12/2020 3:07:03 pm",A-00537,"Cathy Welsh Envelopes"
2813,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",273500,Each,,"0000-00-00 00:00:00",69,,2,0.01149,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"05/14/2020 8:39:46 am",A-00564,"Veritiv - Sacramento"
2814,E10WH-2WCSB-FC1946M,E,"MONSTER #10 CENTER D/W SIDEBY FC 1946",80000,Each,,"0000-00-00 00:00:00",40,,1,0.02275,0.000000,0.000000,,,,,Letter,"0000-00-00 00:00:00",,"05/19/2020 10:15:16 am",A-00563,"Southland Envelopes - Sacramento "
2815,P8514-60WH,P,"WHITE 60# 8.5X14",396000,Each,,"0000-00-00 00:00:00",99,,3,0.0136,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"05/14/2020 8:44:08 am",A-00565,"Spicers - Sacramento"
2824,P8511-60PI,P,"PINK 60# 8.5X11",100000,Each,,"0000-00-00 00:00:00",20,,1,0.0113,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"05/19/2020 12:56:14 pm",A-00577,"Kelly Paper - Sacramento"
